ID	Gene	week0.1	week4.1
unknown278_6	unknown278	2	8
unknown278_7	unknown278	138	136
unknown278_8	unknown278	36	40
unknown278_9	unknown278	12	8
unknown278_10	unknown278	7	5
unknown288_1	unknown288	1	2
unknown288_2	unknown288	1	1
unknown288_3	unknown288	6	9
unknown288_4	unknown288	9	4
unknown288_5	unknown288	9	5
unknown288_6	unknown288	40	55
unknown288_7	unknown288	52	32
unknown288_8	unknown288	8	4
unknown288_9	unknown288	1	2
unknown288_10	unknown288	4	10
unknown291_1	unknown291	3	0
unknown291_2	unknown291	9	12
unknown291_3	unknown291	52	65
unknown291_4	unknown291	6	2
unknown291_5	unknown291	1	7
unknown462_1	unknown462	8	10
unknown462_2	unknown462	9	13
unknown462_3	unknown462	28	30
unknown462_4	unknown462	17	31
unknown462_5	unknown462	36	28
unknown462_6	unknown462	6	13
unknown462_7	unknown462	13	13
unknown462_8	unknown462	5	7
unknown462_9	unknown462	11	13
unknown462_10	unknown462	19	33
unknown464_1	unknown464	8	15
unknown464_2	unknown464	31	31
unknown464_3	unknown464	14	7
unknown464_4	unknown464	11	7
unknown464_5	unknown464	8	19
unknown464_6	unknown464	10	1
unknown464_7	unknown464	13	3
unknown464_8	unknown464	28	35
unknown464_9	unknown464	16	19
unknown464_10	unknown464	14	31
unknown465_1	unknown465	9	7
unknown465_2	unknown465	25	29
unknown465_3	unknown465	44	57
unknown465_4	unknown465	22	14
unknown465_5	unknown465	37	36
unknown465_6	unknown465	21	23
unknown465_7	unknown465	18	8
unknown465_8	unknown465	8	11
unknown465_9	unknown465	4	6
unknown465_10	unknown465	26	15
unknown466_1	unknown466	53	53
unknown466_2	unknown466	26	38
unknown466_3	unknown466	1	2
unknown466_4	unknown466	8	6
unknown466_5	unknown466	23	26
unknown466_6	unknown466	2	10
unknown466_7	unknown466	1	3
unknown466_8	unknown466	1	0
unknown466_9	unknown466	12	9
unknown466_10	unknown466	7	4
unknown475_1	unknown475	53	48
unknown475_2	unknown475	2	6
unknown475_3	unknown475	10	16
unknown475_4	unknown475	4	0
unknown475_5	unknown475	10	18
unknown475_6	unknown475	18	18
unknown475_7	unknown475	4	5
unknown475_8	unknown475	6	8
unknown475_9	unknown475	2	1
unknown475_10	unknown475	2	5
unknown600_1	unknown600	48	72
unknown600_2	unknown600	13	7
unknown600_3	unknown600	11	15
unknown600_4	unknown600	16	2
unknown600_5	unknown600	6	11
unknown600_6	unknown600	17	18
unknown600_7	unknown600	21	28
unknown600_8	unknown600	38	50
unknown600_9	unknown600	7	11
unknown600_10	unknown600	9	11
unknown602_1	unknown602	17	7
unknown602_2	unknown602	16	12
unknown602_3	unknown602	23	29
unknown602_4	unknown602	53	47
unknown602_5	unknown602	37	44
unknown602_6	unknown602	14	21
unknown602_7	unknown602	7	0
unknown602_8	unknown602	18	15
unknown602_9	unknown602	18	26
unknown602_10	unknown602	37	43
unknown604_1	unknown604	10	5
unknown604_2	unknown604	9	17
unknown604_3	unknown604	16	5
unknown604_4	unknown604	3	2
unknown604_5	unknown604	7	10
unknown604_6	unknown604	0	0
unknown604_7	unknown604	1	0
unknown604_8	unknown604	12	15
unknown604_9	unknown604	23	19
unknown604_10	unknown604	39	50
unknown846_1	unknown846	29	31
unknown846_2	unknown846	14	31
unknown846_3	unknown846	25	33
unknown846_4	unknown846	19	24
unknown846_5	unknown846	19	13
unknown846_6	unknown846	55	78
unknown846_7	unknown846	17	21
unknown846_8	unknown846	7	12
unknown846_9	unknown846	7	5
unknown846_10	unknown846	42	59
unknown847_1	unknown847	3	6
unknown847_2	unknown847	9	23
unknown847_3	unknown847	12	16
unknown847_4	unknown847	24	15
unknown847_5	unknown847	18	10
unknown847_6	unknown847	22	16
unknown847_7	unknown847	20	28
unknown847_8	unknown847	23	10
unknown847_9	unknown847	49	42
unknown847_10	unknown847	36	23
unknown1045_1	unknown1045	13	11
unknown1045_2	unknown1045	38	40
unknown1045_3	unknown1045	104	123
unknown1045_4	unknown1045	61	61
unknown1045_5	unknown1045	44	46
unknown1045_6	unknown1045	6	16
unknown1045_7	unknown1045	82	100
unknown1045_8	unknown1045	10	9
unknown1045_9	unknown1045	34	60
unknown1045_10	unknown1045	17	12
unknown1065_1	unknown1065	26	24
unknown1065_2	unknown1065	25	16
unknown1065_3	unknown1065	16	8
unknown1065_4	unknown1065	34	49
unknown1065_5	unknown1065	3	10
unknown1065_6	unknown1065	6	14
unknown1065_7	unknown1065	35	9
unknown1065_8	unknown1065	17	12
unknown1065_9	unknown1065	6	3
unknown1065_10	unknown1065	58	59
unknown1066_1	unknown1066	5	4
unknown1066_2	unknown1066	14	8
unknown1066_3	unknown1066	13	41
unknown1066_4	unknown1066	6	7
unknown1066_5	unknown1066	13	6
unknown1066_6	unknown1066	27	48
unknown1066_7	unknown1066	18	9
unknown1066_8	unknown1066	6	13
unknown1066_9	unknown1066	10	16
unknown1066_10	unknown1066	7	6
unknown1114_1	unknown1114	37	79
unknown1114_2	unknown1114	11	12
unknown1114_3	unknown1114	29	51
unknown1114_4	unknown1114	20	13
unknown1114_5	unknown1114	20	5
unknown1114_6	unknown1114	12	11
unknown1114_7	unknown1114	25	16
unknown1114_8	unknown1114	45	42
unknown1114_9	unknown1114	2	0
unknown1114_10	unknown1114	89	73
unknown1115_1	unknown1115	0	0
unknown1115_2	unknown1115	58	50
unknown1115_3	unknown1115	28	26
unknown1115_4	unknown1115	23	25
unknown1115_5	unknown1115	9	6
unknown1115_6	unknown1115	26	35
unknown1115_7	unknown1115	7	28
unknown1115_8	unknown1115	14	20
unknown1115_9	unknown1115	6	15
unknown1115_10	unknown1115	20	25
unknown1118_1	unknown1118	16	9
unknown1118_2	unknown1118	12	9
unknown1118_3	unknown1118	1	0
unknown1118_4	unknown1118	21	3
unknown1118_5	unknown1118	38	43
unknown1118_6	unknown1118	49	56
unknown1118_7	unknown1118	13	15
unknown1118_8	unknown1118	3	2
unknown1118_9	unknown1118	6	12
unknown1118_10	unknown1118	11	3
unknown1119_1	unknown1119	63	71
unknown1119_2	unknown1119	1	4
unknown1119_3	unknown1119	3	0
unknown1119_4	unknown1119	10	14
unknown1119_5	unknown1119	31	34
unknown1119_6	unknown1119	9	18
unknown1119_7	unknown1119	7	12
unknown1119_8	unknown1119	60	57
unknown1119_9	unknown1119	66	51
unknown1119_10	unknown1119	8	8
unknown1243_1	unknown1243	39	33
unknown1243_2	unknown1243	20	29
unknown1243_3	unknown1243	18	26
unknown1243_4	unknown1243	19	10
unknown1243_5	unknown1243	5	10
unknown1243_6	unknown1243	6	13
unknown1243_7	unknown1243	11	11
unknown1243_8	unknown1243	13	24
unknown1243_9	unknown1243	27	34
unknown1243_10	unknown1243	16	16
unknown1246_1	unknown1246	14	28
unknown1246_2	unknown1246	17	27
unknown1246_3	unknown1246	20	17
unknown1246_4	unknown1246	2	4
unknown1246_5	unknown1246	44	44
unknown1246_6	unknown1246	13	11
unknown1246_7	unknown1246	3	2
unknown1246_8	unknown1246	1	4
unknown1246_9	unknown1246	12	15
unknown1246_10	unknown1246	8	1
unknown1248_1	unknown1248	26	25
unknown1248_2	unknown1248	1	2
unknown1248_3	unknown1248	17	21
unknown1248_4	unknown1248	3	2
unknown1248_5	unknown1248	91	108
unknown1248_6	unknown1248	35	76
unknown1248_7	unknown1248	37	23
unknown1248_8	unknown1248	242	251
unknown1248_9	unknown1248	33	36
unknown1248_10	unknown1248	209	270
unknown1249_1	unknown1249	4	6
unknown1249_2	unknown1249	21	26
unknown1249_3	unknown1249	6	5
unknown1249_4	unknown1249	4	2
unknown1249_5	unknown1249	1	3
unknown1249_6	unknown1249	11	14
unknown1249_7	unknown1249	4	10
unknown1249_8	unknown1249	30	19
unknown1249_9	unknown1249	4	14
unknown1249_10	unknown1249	12	20
unknown1479_1	unknown1479	10	8
unknown1479_2	unknown1479	14	20
unknown1479_3	unknown1479	12	8
unknown1479_4	unknown1479	8	18
unknown1479_5	unknown1479	3	6
unknown1479_6	unknown1479	14	21
unknown1479_7	unknown1479	5	8
unknown1479_8	unknown1479	5	10
unknown1479_9	unknown1479	75	78
unknown1479_10	unknown1479	7	2
unknown1480_1	unknown1480	32	29
unknown1480_2	unknown1480	37	22
unknown1480_3	unknown1480	14	7
unknown1480_4	unknown1480	8	12
unknown1480_5	unknown1480	14	23
unknown1480_6	unknown1480	9	3
unknown1480_7	unknown1480	1	8
unknown1480_8	unknown1480	16	7
unknown1480_9	unknown1480	16	23
unknown1480_10	unknown1480	6	9
unknown1483_1	unknown1483	4	6
unknown1483_2	unknown1483	24	23
unknown1483_3	unknown1483	20	19
unknown1483_4	unknown1483	15	16
unknown1483_5	unknown1483	15	26
unknown1483_6	unknown1483	6	33
unknown1483_7	unknown1483	6	17
unknown1483_8	unknown1483	2	0
unknown1483_9	unknown1483	21	11
unknown1483_10	unknown1483	15	18
unknown1484_1	unknown1484	12	6
unknown1484_2	unknown1484	15	21
unknown1484_3	unknown1484	19	23
unknown1484_4	unknown1484	16	10
unknown1484_5	unknown1484	33	40
unknown1484_6	unknown1484	14	16
unknown1484_7	unknown1484	5	2
unknown1484_8	unknown1484	13	21
unknown1484_9	unknown1484	11	18
unknown1484_10	unknown1484	57	86
unknown1485_1	unknown1485	2	13
unknown1485_2	unknown1485	2	7
unknown1485_3	unknown1485	6	4
unknown1485_4	unknown1485	61	53
unknown1485_5	unknown1485	7	9
unknown1485_6	unknown1485	45	48
unknown1485_7	unknown1485	1	0
unknown1485_8	unknown1485	2	6
unknown1485_9	unknown1485	5	9
unknown1485_10	unknown1485	39	56
unknown1486_1	unknown1486	5	6
unknown1486_2	unknown1486	39	38
unknown1486_3	unknown1486	2	1
unknown1486_4	unknown1486	15	10
unknown1486_5	unknown1486	9	1
unknown1486_6	unknown1486	9	14
unknown1486_7	unknown1486	6	6
unknown1486_8	unknown1486	1	1
unknown1486_9	unknown1486	2	3
unknown1486_10	unknown1486	2	6
unknown1487_1	unknown1487	1	0
unknown1487_2	unknown1487	11	18
unknown1487_3	unknown1487	6	3
unknown1487_4	unknown1487	16	16
unknown1487_5	unknown1487	12	12
unknown1487_6	unknown1487	30	33
unknown1487_7	unknown1487	13	33
unknown1487_8	unknown1487	1	0
unknown1487_9	unknown1487	2	8
unknown1487_10	unknown1487	29	30
unknown1488_1	unknown1488	16	19
unknown1488_2	unknown1488	18	26
unknown1488_3	unknown1488	12	12
unknown1488_4	unknown1488	56	64
unknown1488_5	unknown1488	40	39
unknown1488_6	unknown1488	9	15
unknown1488_7	unknown1488	11	29
unknown1488_8	unknown1488	33	35
unknown1488_9	unknown1488	3	5
unknown1488_10	unknown1488	21	26
unknown1900_1	unknown1900	5	14
unknown1900_2	unknown1900	34	43
unknown1900_3	unknown1900	9	17
unknown1900_4	unknown1900	20	15
unknown1900_5	unknown1900	32	23
unknown1900_6	unknown1900	36	27
unknown1900_7	unknown1900	9	1
unknown1900_8	unknown1900	30	36
unknown1900_9	unknown1900	11	1
unknown1900_10	unknown1900	13	28
unknown1905_1	unknown1905	10	11
unknown1905_2	unknown1905	19	18
unknown1905_3	unknown1905	34	46
unknown1905_4	unknown1905	4	6
unknown1905_5	unknown1905	23	29
unknown1905_6	unknown1905	29	43
unknown1905_7	unknown1905	11	25
unknown1905_8	unknown1905	5	8
unknown1905_9	unknown1905	12	7
unknown1905_10	unknown1905	22	8
unknown2199_1	unknown2199	10	11
unknown2199_2	unknown2199	2	3
unknown2199_3	unknown2199	27	21
unknown2199_4	unknown2199	37	28
unknown2199_5	unknown2199	3	4
unknown2199_6	unknown2199	22	43
unknown2199_7	unknown2199	6	12
unknown2199_8	unknown2199	7	7
unknown2199_9	unknown2199	33	42
unknown2199_10	unknown2199	7	22
unknown2201_1	unknown2201	13	17
unknown2201_2	unknown2201	10	14
unknown2201_3	unknown2201	11	20
unknown2201_4	unknown2201	18	22
unknown2201_5	unknown2201	13	21
unknown2201_6	unknown2201	8	13
unknown2201_7	unknown2201	95	70
unknown2201_8	unknown2201	11	15
unknown2201_9	unknown2201	1	2
unknown2201_10	unknown2201	7	14
unknown2204_1	unknown2204	6	6
unknown2204_2	unknown2204	0	0
unknown2204_3	unknown2204	17	15
unknown2204_4	unknown2204	44	53
unknown2204_5	unknown2204	11	23
unknown2204_6	unknown2204	10	13
unknown2204_7	unknown2204	14	3
unknown2204_8	unknown2204	3	0
unknown2204_9	unknown2204	2	8
unknown2204_10	unknown2204	3	4
unknown2205_1	unknown2205	18	25
unknown2205_2	unknown2205	38	37
unknown2205_3	unknown2205	3	1
unknown2205_4	unknown2205	38	64
unknown2205_5	unknown2205	8	9
unknown2205_6	unknown2205	19	47
unknown2205_7	unknown2205	75	86
unknown2205_8	unknown2205	20	15
unknown2205_9	unknown2205	19	22
unknown2205_10	unknown2205	44	48
unknown2342_1	unknown2342	7	6
unknown2342_2	unknown2342	11	7
unknown2342_3	unknown2342	18	30
unknown2342_4	unknown2342	10	6
unknown2342_5	unknown2342	4	4
unknown2342_6	unknown2342	6	2
unknown2342_7	unknown2342	6	15
unknown2342_8	unknown2342	18	14
unknown2342_9	unknown2342	7	11
unknown2342_10	unknown2342	3	5
unknown2345_1	unknown2345	8	1
unknown2345_2	unknown2345	59	73
unknown2345_3	unknown2345	9	8
unknown2345_4	unknown2345	50	45
unknown2345_5	unknown2345	10	8
unknown2345_6	unknown2345	12	6
unknown2345_7	unknown2345	5	8
unknown2345_8	unknown2345	10	5
unknown2345_9	unknown2345	76	98
unknown2345_10	unknown2345	46	50
unknown2370_1	unknown2370	2	0
unknown2370_2	unknown2370	2	0
unknown2370_3	unknown2370	47	52
unknown2370_4	unknown2370	22	21
unknown2370_5	unknown2370	7	8
unknown2370_6	unknown2370	13	11
unknown2370_7	unknown2370	13	16
unknown2370_8	unknown2370	14	8
unknown2370_9	unknown2370	40	55
unknown2370_10	unknown2370	17	14
unknown2372_1	unknown2372	88	99
unknown2372_2	unknown2372	1	3
unknown2372_3	unknown2372	45	44
unknown2372_4	unknown2372	0	0
unknown2372_5	unknown2372	93	38
unknown2372_6	unknown2372	16	29
unknown2372_7	unknown2372	4	6
unknown2372_8	unknown2372	13	6
unknown2372_9	unknown2372	15	11
unknown2372_10	unknown2372	28	26
unknown2374_1	unknown2374	6	17
unknown2374_2	unknown2374	8	6
unknown2374_3	unknown2374	0	4
unknown2374_4	unknown2374	45	36
unknown2374_5	unknown2374	4	7
unknown2374_6	unknown2374	69	102
unknown2374_7	unknown2374	8	5
unknown2374_8	unknown2374	10	16
unknown2374_9	unknown2374	13	16
unknown2374_10	unknown2374	14	8
unknown2375_1	unknown2375	8	12
unknown2375_2	unknown2375	30	53
unknown2375_3	unknown2375	13	11
unknown2375_4	unknown2375	13	15
unknown2375_5	unknown2375	10	8
unknown2375_6	unknown2375	7	4
unknown2375_7	unknown2375	16	24
unknown2375_8	unknown2375	7	7
unknown2375_9	unknown2375	13	13
unknown2375_10	unknown2375	5	5
unknown2376_1	unknown2376	18	26
unknown2376_2	unknown2376	15	9
unknown2376_3	unknown2376	12	14
unknown2376_4	unknown2376	5	2
unknown2376_5	unknown2376	3	4
unknown2376_6	unknown2376	29	23
unknown2376_7	unknown2376	8	10
unknown2376_8	unknown2376	8	9
unknown2376_9	unknown2376	21	22
unknown2376_10	unknown2376	9	3
unknown2377_1	unknown2377	22	9
unknown2377_2	unknown2377	37	41
unknown2377_3	unknown2377	14	16
unknown2377_4	unknown2377	38	40
unknown2377_5	unknown2377	9	9
unknown2377_6	unknown2377	8	5
unknown2377_7	unknown2377	9	9
unknown2377_8	unknown2377	37	59
unknown2377_9	unknown2377	18	12
unknown2377_10	unknown2377	6	4
unknown2578_1	unknown2578	26	20
unknown2578_2	unknown2578	15	11
unknown2578_3	unknown2578	8	15
unknown2578_4	unknown2578	5	6
unknown2578_5	unknown2578	4	10
unknown2578_6	unknown2578	4	1
unknown2578_7	unknown2578	37	54
unknown2578_8	unknown2578	30	39
unknown2578_9	unknown2578	0	0
unknown2578_10	unknown2578	20	26
unknown2590_1	unknown2590	28	29
unknown2590_2	unknown2590	8	8
unknown2590_3	unknown2590	76	70
unknown2590_4	unknown2590	6	8
unknown2590_5	unknown2590	15	17
unknown2590_6	unknown2590	15	16
unknown2590_7	unknown2590	21	15
unknown2590_8	unknown2590	0	3
unknown2590_9	unknown2590	17	17
unknown2590_10	unknown2590	4	7
unknown2593_1	unknown2593	24	27
unknown2593_2	unknown2593	8	5
unknown2593_3	unknown2593	10	15
unknown2593_4	unknown2593	17	23
unknown2593_5	unknown2593	12	13
unknown2593_6	unknown2593	7	14
unknown2593_7	unknown2593	5	1
unknown2593_8	unknown2593	45	47
unknown2593_9	unknown2593	20	9
unknown2593_10	unknown2593	9	14
unknown2620_1	unknown2620	5	6
unknown2620_2	unknown2620	13	7
unknown2620_3	unknown2620	6	2
unknown2620_4	unknown2620	8	4
unknown2620_5	unknown2620	40	69
unknown2620_6	unknown2620	16	11
unknown2620_7	unknown2620	12	7
unknown2620_8	unknown2620	11	17
unknown2620_9	unknown2620	9	2
unknown2620_10	unknown2620	26	33
unknown2804_1	unknown2804	9	5
unknown2804_2	unknown2804	9	3
unknown2804_3	unknown2804	10	28
unknown2804_4	unknown2804	7	13
unknown2804_5	unknown2804	6	5
unknown2804_6	unknown2804	18	17
unknown2804_7	unknown2804	4	8
unknown2804_8	unknown2804	18	20
unknown2804_9	unknown2804	13	22
unknown2804_10	unknown2804	5	9
unknown2805_1	unknown2805	9	12
unknown2805_2	unknown2805	2	1
unknown2805_3	unknown2805	10	6
unknown2805_4	unknown2805	4	8
unknown2805_5	unknown2805	1	4
unknown2805_6	unknown2805	5	11
unknown2805_7	unknown2805	1	1
unknown2805_8	unknown2805	30	24
unknown2805_9	unknown2805	4	3
unknown2805_10	unknown2805	20	11
unknown3099_1	unknown3099	9	20
unknown3099_2	unknown3099	14	9
unknown3099_3	unknown3099	2	2
unknown3099_4	unknown3099	12	17
unknown3099_5	unknown3099	41	49
unknown3099_6	unknown3099	20	28
unknown3099_7	unknown3099	10	14
unknown3099_8	unknown3099	1	5
unknown3099_9	unknown3099	34	46
unknown3099_10	unknown3099	35	27
*	*	0	0
